com.samsung.shealth.tracker.pedometer_step_count,6156001,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
57642,4,0,103,2021-03-25 10:28:00.000,,,2021-03-25 10:35:01.630,2021-03-25 10:28:38.889,103,1.3734719,79.17001,4.1099987,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-25 10:29:00.000,69413dc4-a5e5-448b-bcf6-f43a1229677d,
59208,4,0,98,2021-03-24 14:20:00.000,,,2021-03-24 14:27:36.659,2021-03-24 14:27:36.659,98,1.25,74.01,3.92,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 14:21:00.000,8d850066-d2c7-4c1a-8e2c-0d16cfa68c7d,
27433,4,0,85,2021-03-24 18:55:00.000,230002,,2021-03-24 18:56:01.238,2021-03-24 18:55:27.363,85,1.5250168,41.837,3.13,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 18:55:59.999,11ea378b-75f3-6095-f84c-284d0b13deb0,
13569,4,0,24,2021-03-24 15:22:00.000,230002,,2021-03-24 15:23:18.544,2021-03-24 15:22:01.724,24,1.3478014,18.289,0.8,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 15:22:59.999,0dbb76ca-dd14-af5e-c061-8cbfb57d06e2,
60000,4,0,104,2021-03-25 10:20:00.000,230002,,2021-03-25 10:34:15.550,2021-03-25 10:34:15.549,104,1.2928333,77.57,4.16,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 10:20:59.999,345df884-86ed-f9af-2288-f415adb8252c,
11426,4,0,19,2021-03-24 12:02:00.000,,,2021-03-24 12:10:05.260,2021-03-24 12:10:05.260,19,1.2777778,14.6,0.71,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 12:03:00.000,594f7e49-f784-46f6-b07a-edb0ec007618,
37590,4,0,68,2021-03-24 18:56:00.000,230002,,2021-03-24 19:00:28.965,2021-03-24 19:00:28.951,68,1.3333334,50.12,2.62,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 18:56:59.999,9604e550-033c-28fb-5d56-be831b667857,
57328,4,0,95,2021-03-24 14:21:00.000,,,2021-03-24 14:27:36.797,2021-03-24 14:27:36.797,95,1.25,71.66,3.8,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 14:22:00.000,f3f10998-e03e-4807-99e2-958f93b0d610,
60000,4,0,104,2021-03-25 10:21:00.000,230002,,2021-03-25 10:34:15.567,2021-03-25 10:34:15.565,104,1.29,77.4,4.16,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 10:21:59.999,e23fb84d-edbb-f32b-3c67-8297282d0004,
8469,4,0,13,2021-03-24 15:23:00.000,230002,,2021-03-24 15:23:18.556,2021-03-24 15:23:18.555,13,1.1111112,9.41,0.46,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 15:23:59.999,6736e529-8387-07bf-5eec-ba39c0b0a13d,
60000,4,0,105,2021-03-25 10:22:00.000,230002,,2021-03-25 10:34:15.579,2021-03-25 10:34:15.579,105,1.3101667,78.61,4.17,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 10:22:59.999,1b97e1b6-766b-3d4c-8575-71a31c7a3aba,
22082,4,0,36,2021-03-24 14:22:00.000,,,2021-03-24 14:27:36.934,2021-03-24 14:27:36.934,36,1.2222222,26.99,1.44,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 14:23:00.000,ce6b838a-25a2-446e-a90c-3f1a544008a9,
60000,4,0,97,2021-03-25 11:10:00.000,230002,,2021-03-25 11:15:02.468,2021-03-25 11:15:02.468,97,1.1695,70.17,3.87,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 11:10:59.999,27188053-726d-0901-edd4-40fea05e72dd,
58720,4,0,100,2021-03-24 18:57:00.000,230002,,2021-03-24 19:00:29.000,2021-03-24 19:00:28.999,100,1.2222222,71.77,4.18,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 18:57:59.999,0651055b-2286-a8b6-e937-e5e9097b4cf6,
9630,4,0,17,2021-03-24 15:50:00.000,,,2021-03-24 15:51:38.034,2021-03-24 15:51:38.034,17,1.3333334,12.84,0.64,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 15:51:00.000,da60cc4e-7747-4cf5-aa05-f3ff860ce240,
60000,4,0,108,2021-03-25 10:23:00.000,230002,,2021-03-25 10:34:15.593,2021-03-25 10:34:15.593,108,1.3753333,82.52,4.31,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 10:23:59.999,306a5a91-cfe9-8978-d1e1-22804bb7b7c3,
11497,4,0,20,2021-03-24 12:03:00.000,,,2021-03-24 12:10:05.330,2021-03-24 12:10:05.330,20,1.3333334,15.33,0.78,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 12:04:00.000,5fcc0a87-d2d5-43ab-a892-c3c3d15daedf,
15479,4,0,27,2021-03-24 14:23:00.000,,,2021-03-24 14:27:37.053,2021-03-24 14:27:37.053,27,1.3333334,20.64,1.06,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 14:24:00.000,121f9679-6f7b-42e9-9cb4-9072d7c24465,
58327,4,0,104,2021-03-24 18:58:00.000,230002,,2021-03-24 19:00:29.006,2021-03-24 19:00:29.006,104,1.2777778,74.53,4.16,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 18:58:59.999,0fdeaa14-8d2e-e8a9-7643-1c95a683c587,
5822,4,0,10,2021-03-24 15:50:00.000,230002,,2021-03-24 15:51:15.511,2021-03-24 15:51:15.510,10,1.2777778,7.44,0.35,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 15:50:59.999,5e87645a-c4a8-c706-466f-f4408145f28f,
60000,4,0,107,2021-03-25 10:24:00.000,230002,,2021-03-25 10:34:15.612,2021-03-25 10:34:15.611,107,1.3468333,80.81,4.27,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 10:24:59.999,99ddb275-edbe-7db4-fc49-a570ebcc0966,
57982,4,0,104,2021-03-24 18:59:00.000,230002,,2021-03-24 19:00:29.019,2021-03-24 19:00:29.018,104,1.3611112,78.92,4.16,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 18:59:59.999,01580319-9490-21e1-dc48-87755ae174bb,
13975,4,0,23,2021-03-24 14:24:00.000,,,2021-03-24 14:27:37.198,2021-03-24 14:27:37.198,23,1.25,17.47,0.9,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 14:25:00.000,36c667bd-2e3f-4189-896e-c8dc895edf74,
1745,4,0,3,2021-03-24 15:51:00.000,230002,,2021-03-24 15:51:15.518,2021-03-24 15:51:15.517,3,1.2777778,2.23,0.12,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 15:51:59.999,8ac571be-1ed0-e8ba-7e81-ff11644cdf73,
60000,4,0,106,2021-03-25 10:25:00.000,230002,,2021-03-25 10:34:15.665,2021-03-25 10:34:15.664,106,1.3231666,79.39,4.24,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 10:25:59.999,e4bc02d2-2bfa-e943-debb-83b25c406438,
5239,4,0,9,2021-03-24 15:54:00.000,,,2021-03-24 15:55:02.079,2021-03-24 15:55:02.079,9,1.3055556,6.84,0.34,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 15:55:00.000,87fa2f08-e91d-4de4-9ddb-8cdbb0aec17a,
60000,4,0,105,2021-03-25 10:26:00.000,230002,,2021-03-25 10:34:15.687,2021-03-25 10:34:15.686,105,1.312,78.72,4.2,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 10:26:59.999,b27115dd-badd-30de-9749-81e73c25309d,
9180,4,0,14,2021-03-24 12:04:00.000,,,2021-03-24 12:10:05.421,2021-03-24 12:10:05.421,14,1.1111112,10.2,0.55,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 12:05:00.000,5213211d-3f9d-44de-bc02-d19b6c1533d2,
56406,4,0,103,2021-03-24 19:00:00.000,230002,,2021-03-24 19:02:28.499,2021-03-24 19:00:29.069,103,1.4019036,79.076,4.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 19:00:59.999,0e0cc61b-48d0-46d0-82e3-8be2ff164875,
46611,4,0,73,2021-03-24 14:25:00.000,,,2021-03-24 14:27:37.344,2021-03-24 14:27:37.344,73,1.1666666,54.38,2.92,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 14:26:00.000,752937cc-b4f8-4905-a71f-3a7733146c71,
60000,4,0,95,2021-03-25 11:11:00.000,230002,,2021-03-25 11:15:02.484,2021-03-25 11:15:02.484,95,1.1496667,68.98,3.76,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 11:11:59.999,046cadc2-32a3-6981-fe19-a7e29a667854,
60000,4,0,106,2021-03-25 10:27:00.000,230002,,2021-03-25 10:34:15.701,2021-03-25 10:34:15.701,106,1.3293333,79.76,4.21,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 10:27:59.999,fbaf3f5d-c5db-cb89-782d-5bb21638e0bd,
3185,4,0,7,2021-03-24 15:55:00.000,,,2021-03-24 15:55:59.584,2021-03-24 15:55:58.857,7,1.7800151,5.67,0.26,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 15:56:00.000,83fc1cee-cb1e-462f-8359-2df10bb88894,
60000,4,0,108,2021-03-24 19:01:00.000,,,2021-03-24 19:03:21.977,2021-03-24 19:03:21.977,108,1.3858335,83.15,4.32,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 19:02:00.000,f281c456-efa8-4207-974e-30471fe76d2e,
43777,4,0,70,2021-03-24 14:26:00.000,,,2021-03-24 14:27:37.524,2021-03-24 14:27:37.524,70,1.1944444,52.29,2.79,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 14:27:00.000,695502bc-283e-49ea-8d28-7d85cddb94b0,
60000,4,0,105,2021-03-25 10:28:00.000,230002,,2021-03-25 10:34:15.719,2021-03-25 10:34:15.719,105,1.3076667,78.46,4.2,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 10:28:59.999,f7cdaa24-9c26-e429-489d-d9ce3e64952c,
14561,4,0,26,2021-03-24 15:56:00.000,,,2021-03-24 15:57:34.295,2021-03-24 15:56:00.274,26,1.3693279,19.94,1.01,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 15:57:00.000,c13ecbd5-faf9-4369-936c-f2b3451d827e,
56812,4,11,103,2021-03-24 19:02:00.000,,,2021-03-24 19:03:22.085,2021-03-24 19:03:22.085,114,1.6388888,93.11,4.94,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 19:03:00.000,a5311efe-d863-4e0c-b70b-ea17c5f1e706,
46649,4,0,76,2021-03-24 14:27:00.000,,,2021-03-24 14:35:01.981,2021-03-24 14:27:37.634,76,1.2246716,57.130005,3.0199988,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 14:28:00.000,2e4c254b-1396-4cae-94c7-dca38b564704,
29666,4,0,53,2021-03-24 12:08:00.000,,,2021-03-24 12:10:05.515,2021-03-24 12:10:05.515,53,1.3611112,40.38,2.08,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 12:09:00.000,657da6a8-64f8-4cd0-a8ac-f6d943e6c951,
60000,4,0,102,2021-03-25 10:29:00.000,230002,,2021-03-25 10:34:15.732,2021-03-25 10:34:15.732,102,1.2603333,75.62,4.04,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 10:29:59.999,b6e2deea-89e0-9449-0a45-84b37a073bc5,
58806,4,0,107,2021-03-24 19:03:00.000,,,2021-03-24 19:07:29.078,2021-03-24 19:03:22.204,107,1.4078258,82.78999,4.279999,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 19:04:00.000,dd95f8ca-cd16-4605-85aa-14b20b9d3fb8,
60000,4,0,96,2021-03-25 11:12:00.000,230002,,2021-03-25 11:15:02.501,2021-03-25 11:15:02.500,96,1.158,69.48,3.84,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 11:12:59.999,f667fb24-6806-6ece-9c80-3a980df7d521,
20020,4,0,33,2021-03-25 10:30:00.000,230002,,2021-03-25 10:34:15.745,2021-03-25 10:34:15.745,33,1.2222222,24.47,1.28,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 10:30:59.999,71598d81-56d6-f31e-4a1a-f6745fe73b23,
58734,4,0,99,2021-03-24 14:28:00.000,,,2021-03-24 14:35:02.065,2021-03-24 14:35:02.065,99,1.2777778,75.05,3.96,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 14:29:00.000,544f4e84-dec8-4b9f-a6e8-78263c8d9326,
60000,4,0,108,2021-03-24 19:01:00.000,230002,,2021-03-24 19:02:28.526,2021-03-24 19:02:28.526,108,1.3743334,82.46,4.29,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 19:01:59.999,ae814a68-6f39-0919-103c-5b871b9e1e9a,
27795,4,0,41,2021-03-24 15:57:00.000,,,2021-03-24 15:57:54.018,2021-03-24 15:57:34.422,49,1.310294,36.420006,1.9099994,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 15:58:00.000,f4a42265-d513-4bd4-982c-41f2ee73abd0,
46371,4,0,81,2021-03-25 10:31:00.000,230002,,2021-03-25 10:34:15.763,2021-03-25 10:34:15.763,81,1.3055556,60.54,3.15,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 10:31:59.999,25d4bbc9-0968-64a2-392b-f860b4923597,
60000,4,0,97,2021-03-25 11:13:00.000,230002,,2021-03-25 11:15:02.531,2021-03-25 11:15:02.530,97,1.1761667,70.57,3.88,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 11:13:59.999,d7f33b17-1be8-8e0d-cb5c-6ce9981d2f54,
58136,4,0,103,2021-03-24 14:29:00.000,,,2021-03-24 14:35:02.127,2021-03-24 14:35:02.127,103,1.3611112,79.13,4.12,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 14:30:00.000,3a93a9e8-98cb-4ea7-a07d-a2c850b229ea,
28210,4,0,49,2021-03-25 10:32:00.000,230002,,2021-03-25 10:34:15.779,2021-03-25 10:34:15.778,49,1.3055556,36.83,1.86,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 10:32:59.999,d7436b59-b6bf-8d61-98e8-002060adc28f,
54500,4,16,92,2021-03-24 19:02:00.000,230002,,2021-03-24 19:05:17.182,2021-03-24 19:02:28.533,108,1.5906153,86.69,4.73,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 19:02:59.999,0bc243b0-25c2-31d0-c8c6-d33b3061a5dd,
57165,4,0,92,2021-03-24 12:09:00.000,,,2021-03-24 12:10:05.586,2021-03-24 12:10:05.586,101,1.3333334,76.22,4.02,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 12:10:00.000,68983e0a-4b42-4c40-a54f-da9dff317ef0,
29241,4,0,45,2021-03-25 11:14:00.000,230002,,2021-03-25 11:15:02.544,2021-03-25 11:15:02.543,45,1.1111112,32.49,1.78,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 11:14:59.999,c297777a-396f-c57b-35a3-5dd405deb6ba,
56167,4,0,97,2021-03-25 10:33:00.000,230002,,2021-03-25 10:34:15.794,2021-03-25 10:34:15.793,97,1.3055556,73.33,3.8,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 10:33:59.999,e872df58-e38e-d495-1278-fd46c9452253,
58319,4,0,104,2021-03-24 19:03:00.000,230002,,2021-03-24 19:05:17.191,2021-03-24 19:05:17.191,104,1.3611112,79.38,3.95,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 19:03:59.999,fa8590b9-5425-6b11-082d-cf3034c4358f,
38281,4,0,70,2021-03-24 15:58:00.000,,,2021-03-24 15:58:59.616,2021-03-24 15:58:07.269,70,1.4181638,54.289997,2.75,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 15:59:00.000,286e71c3-d024-45b8-bff5-4c3945aadccd,
58653,4,0,102,2021-03-25 10:34:00.000,230002,,2021-03-25 10:35:00.500,2021-03-25 10:34:15.807,102,1.3067915,76.648,4.02,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-25 10:34:59.999,230d3eab-a5ab-abc3-d978-9f58be55696e,
38425,4,0,60,2021-03-25 11:00:00.000,,,2021-03-25 11:15:04.697,2021-03-25 11:15:04.697,60,1.1666666,44.83,2.4,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-25 11:01:00.000,17c25c14-a9d3-4c0b-a391-75f4d102db7e,
58275,4,0,103,2021-03-24 14:30:00.000,,,2021-03-24 14:35:02.197,2021-03-24 14:35:02.197,103,1.3611112,79.32,4.12,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 14:31:00.000,ff9955c9-d995-45b1-b255-0c2d903b923d,
58634,4,0,102,2021-03-25 10:29:00.000,,,2021-03-25 10:35:01.700,2021-03-25 10:35:01.700,102,1.3333334,78.18,4.08,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-25 10:30:00.000,95e4e9d4-39f7-4455-b7d2-32d9ba6060f4,
57483,4,0,99,2021-03-24 15:59:00.000,,,2021-03-24 16:00:47.483,2021-03-24 15:59:00.278,99,1.311152,75.36993,3.9399981,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 16:00:00.000,02246c64-b5a4-4c54-b045-aa7e711d90d4,
58671,4,0,97,2021-03-25 11:01:00.000,,,2021-03-25 11:15:04.785,2021-03-25 11:15:04.785,97,1.25,73.34,3.86,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-25 11:02:00.000,50fd93a2-bd4f-4333-8676-86759a3588d4,
58566,4,0,111,2021-03-24 12:10:00.000,,,2021-03-24 12:10:59.722,2021-03-24 12:10:05.689,111,1.4819072,86.79002,4.439997,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 12:11:00.000,ad1d6528-c100-495c-9203-182eb2e09700,
24787,4,0,43,2021-03-24 14:31:00.000,,,2021-03-24 14:35:02.273,2021-03-24 14:35:02.273,43,1.3333334,33.05,1.7,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 14:32:00.000,11e3ef1a-73c8-40e3-895a-c0fe1fc06792,
19777,4,0,34,2021-03-25 10:30:00.000,,,2021-03-25 10:35:01.755,2021-03-25 10:35:01.755,34,1.3055556,25.82,1.36,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-25 10:31:00.000,a3367cf1-9d96-4b33-8baf-c2d34c6bd879,
49552,4,0,82,2021-03-25 11:02:00.000,,,2021-03-25 11:15:04.919,2021-03-25 11:15:04.919,82,1.25,61.94,3.24,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-25 11:03:00.000,b31f1d4e-ab05-4cbe-8ed8-8def78faccfe,
37903,4,0,67,2021-03-24 16:00:00.000,,,2021-03-24 16:00:59.839,2021-03-24 16:00:47.684,67,1.3526561,51.26998,2.6599994,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 16:01:00.000,9b075cc7-12f3-4f69-a429-cf0bfa98917d,
60000,4,0,106,2021-03-24 19:04:00.000,230002,,2021-03-24 19:05:17.200,2021-03-24 19:05:17.200,106,1.3413334,80.48,4.24,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 19:04:59.999,b2b3e01b-d848-7c98-1612-1d763ea6bca0,
5040,4,0,7,2021-03-24 14:32:00.000,,,2021-03-24 14:35:02.342,2021-03-24 14:35:02.342,7,1.0,5.04,0.27,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 14:33:00.000,eb253d2f-3e4b-45a6-9891-fff44d601626,
51140,4,0,88,2021-03-24 16:01:00.000,,,2021-03-24 16:01:59.733,2021-03-24 16:01:00.467,88,1.3075619,66.86997,3.479998,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 16:02:00.000,bb3bb89d-dbfe-4c73-b0f8-a96d69883cf5,
59542,4,0,95,2021-03-25 11:03:00.000,,,2021-03-25 11:15:04.985,2021-03-25 11:15:04.985,95,1.1944444,71.12,3.8,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-25 11:04:00.000,d2a279d6-235a-4285-81d3-b6362a20229d,
59408,4,0,100,2021-03-24 14:28:00.000,230002,,2021-03-24 14:32:55.361,2021-03-24 14:32:55.360,100,1.25,74.26,3.95,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 14:28:59.999,0c2cbfc4-ccd7-c314-aaa2-314538b915d5,
45370,4,0,81,2021-03-24 16:02:00.000,,,2021-03-24 16:02:59.180,2021-03-24 16:02:00.385,81,1.369829,62.150024,3.2199984,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 16:03:00.000,cd4bf10f-97ed-42ad-899a-b7d37437b8d2,
60000,4,0,96,2021-03-25 11:04:00.000,,,2021-03-25 11:15:05.105,2021-03-25 11:15:05.105,96,1.1945001,71.67,3.84,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-25 11:05:00.000,8d284a54-3191-40d0-b0af-49dcda815a12,
43333,4,0,74,2021-03-24 14:29:00.000,230002,,2021-03-24 14:32:55.380,2021-03-24 14:32:55.380,74,1.2777778,55.37,2.85,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 14:29:59.999,a0c92978-de4b-6f55-2b5d-572d62deca64,
32427,4,0,60,2021-03-24 12:11:00.000,,,2021-03-24 12:11:32.727,2021-03-24 12:11:00.325,60,1.4315069,46.420006,2.399999,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 12:12:00.000,558d3f88-a134-487e-82f7-495a674d991d,
48550,4,0,79,2021-03-25 11:05:00.000,,,2021-03-25 11:15:05.234,2021-03-25 11:15:05.234,79,1.2222222,59.34,3.14,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-25 11:06:00.000,74d53b2c-dc32-420c-9bcf-4c18b8887278,
52138,4,0,88,2021-03-24 16:03:00.000,,,2021-03-24 16:04:21.266,2021-03-24 16:03:00.350,91,1.3377901,69.75,3.61,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 16:04:00.000,a67b1384-e126-457f-af8d-84b456d0eb7f,
58775,4,0,99,2021-03-24 14:30:00.000,230002,,2021-03-24 14:32:55.398,2021-03-24 14:32:55.398,99,1.25,73.47,3.94,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 14:30:59.999,54465083-e0d2-8b60-241f-3c67924699c7,
59900,4,0,92,2021-03-25 11:06:00.000,,,2021-03-25 11:15:05.360,2021-03-25 11:15:05.360,92,1.1388888,68.22,3.68,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-25 11:07:00.000,f75862a8-23b4-446b-bf04-f29f009c4e1d,
59870,4,0,108,2021-03-24 19:05:00.000,230002,,2021-03-24 19:12:57.462,2021-03-24 19:05:17.208,108,1.3888888,83.154,4.19,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 19:05:59.999,774906d4-ae84-b786-7b40-0f290ea0309c,
44640,4,0,78,2021-03-25 10:31:00.000,,,2021-03-25 10:35:01.819,2021-03-25 10:35:01.819,78,1.3333334,59.52,3.1,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-25 10:32:00.000,ecc14a90-68ea-451c-a4a5-5d7081f750f2,
17832,4,0,30,2021-03-24 15:55:00.000,230002,,2021-03-24 15:56:08.418,2021-03-24 15:56:08.418,30,1.25,22.29,1.11,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 15:55:59.999,8cda3444-80b1-5ca0-0406-09c4e4b9d902,
18468,4,0,29,2021-03-24 12:13:00.000,,,2021-03-24 12:13:58.546,2021-03-24 12:13:45.602,29,1.1717396,21.640005,1.1500001,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 12:14:00.000,761e7785-d5a5-4dda-b1c7-9f9b9bc84573,
56766,4,0,82,2021-03-25 11:07:00.000,,,2021-03-25 11:15:05.632,2021-03-25 11:15:05.632,82,1.0555556,59.92,3.26,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-25 11:08:00.000,754d604c-65e8-45de-a326-e817722fbc3c,
60000,4,0,107,2021-03-24 19:04:00.000,,,2021-03-24 19:07:29.186,2021-03-24 19:07:29.186,107,1.3698335,82.19,4.28,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 19:05:00.000,196cc087-2648-447e-987f-61228e1ad38c,
27850,4,0,48,2021-03-25 10:32:00.000,,,2021-03-25 10:35:17.808,2021-03-25 10:35:17.808,48,1.3055556,36.36,1.9,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-25 10:33:00.000,374b7bc3-14ba-490c-bbbb-52f4bf29f7dc,
60000,4,0,91,2021-03-25 11:08:00.000,,,2021-03-25 11:15:05.835,2021-03-25 11:15:05.835,91,1.1168334,67.01,3.64,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-25 11:09:00.000,21d6025f-91e7-4c15-a84a-e16f2ddce36f,
60000,4,0,110,2021-03-24 19:05:00.000,,,2021-03-24 19:07:29.411,2021-03-24 19:07:29.411,110,1.4175,85.05,4.4,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-24 19:06:00.000,5620a087-b61f-40ca-af84-743621fc767f,
55998,4,0,99,2021-03-25 10:33:00.000,,,2021-03-25 10:35:17.931,2021-03-25 10:35:17.931,99,1.3611112,76.22,3.94,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-25 10:34:00.000,b95411db-39a5-468c-89d4-903f7578baa9,
60000,4,0,94,2021-03-25 11:09:00.000,,,2021-03-25 11:15:06.005,2021-03-25 11:15:06.005,94,1.1681666,70.09,3.76,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-25 11:10:00.000,3acc9171-e04e-4515-a240-64c7994052f4,
58158,4,0,103,2021-03-25 10:34:00.000,,,2021-03-25 10:35:18.054,2021-03-25 10:35:18.054,103,1.3611112,79.16,4.12,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-25 10:35:00.000,c0b05442-bad7-4ba0-bf09-254d56227e8a,
